7200,Inside,1Fam,SLvl,6,6,1976,Hip,CompShg,MetalSd,MetalSd,CBlock,TA,TA,Av,1041,GasA,Y,1125,0,1,0,1,0,3,1,6,1,Detchd,1977,1,352,Y,296,0,0,0,0,0,125000
9382,CulDSac,1Fam,1Story,7,5,1999,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,1468,GasA,Y,1479,0,0,0,2,0,3,1,6,0,Attchd,1999,2,577,Y,120,25,0,0,0,0,191000
12474,Inside,1Fam,2Story,10,5,2007,Gable,CompShg,VinylSd,VinylSd,PConc,Ex,TA,Av,1682,GasA,Y,1742,590,1,0,2,1,3,1,9,1,BuiltIn,2008,3,846,Y,196,134,0,0,0,0,426000
8405,Inside,1Fam,1.5Fin,5,8,1900,Gable,CompShg,MetalSd,MetalSd,BrkTil,TA,Gd,No,861,GasA,Y,961,406,1,0,1,0,4,1,7,0,Detchd,1978,1,384,Y,0,130,112,0,0,0,119000
12209,CulDSac,1Fam,2Story,6,5,2001,Gable,CompShg,VinylSd,VinylSd,PConc,Ex,TA,No,804,GasA,Y,804,1157,1,0,2,1,3,1,7,1,BuiltIn,2001,2,560,Y,125,192,0,0,0,0,215000
8339,Inside,1Fam,1Story,5,7,1959,Gable,CompShg,MetalSd,MetalSd,Slab,NA,NA,NA,0,GasA,Y,882,0,0,0,1,0,3,1,5,0,Attchd,1959,1,294,Y,0,0,0,0,0,0,106500
7446,Corner,1Fam,1Story,4,5,1941,Gable,CompShg,WdShing,Wd Shng,CBlock,TA,TA,No,788,GasA,Y,788,0,0,0,1,0,2,1,4,2,NA,NA,0,0,Y,0,0,0,0,0,0,100000
10134,Inside,1Fam,1.5Fin,5,6,1940,Gable,CompShg,MetalSd,MetalSd,CBlock,TA,TA,No,735,GasA,Y,735,299,0,0,1,0,2,1,5,0,Detchd,1940,1,240,Y,0,39,0,0,0,0,109000
9571,Inside,1Fam,1Story,5,6,1956,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,TA,TA,Av,1144,GasA,Y,1144,0,1,0,1,0,3,1,6,0,Attchd,1956,1,596,Y,44,0,0,0,0,0,129000
7200,Inside,1Fam,1Story,5,5,1972,Hip,CompShg,MetalSd,MetalSd,CBlock,TA,TA,Av,894,GasA,Y,894,0,0,0,1,0,2,1,6,0,Detchd,1985,2,600,Y,215,0,0,0,0,0,123000
7590,Inside,1Fam,2Story,5,5,1962,Gable,CompShg,VinylSd,VinylSd,CBlock,TA,TA,No,864,GasA,Y,876,936,0,0,2,0,4,1,8,1,Attchd,1962,1,264,Y,0,168,0,0,0,0,169500
8967,Corner,1Fam,1Story,5,2,1920,Gable,CompShg,MetalSd,MetalSd,BrkTil,Fa,Po,No,961,GasA,Y,1077,0,0,0,1,0,2,1,6,0,Detchd,1920,1,338,N,0,0,0,0,0,0,67000
8125,Inside,1Fam,2Story,7,5,2006,Gable,CompShg,CemntBd,CmentBd,PConc,Gd,TA,No,1092,GasA,Y,1112,438,1,0,2,0,2,1,7,0,Attchd,2007,2,438,Y,0,168,0,0,0,0,241000
14963,Inside,TwnhsE,1Story,8,5,1996,Gable,CompShg,BrkFace,BrkFace,PConc,Gd,TA,No,1260,GasA,Y,1288,0,1,0,1,1,1,1,4,2,Attchd,1996,2,500,Y,120,30,0,0,224,0,245500
8767,Inside,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Av,1310,GasA,Y,1310,0,0,0,2,0,3,1,6,1,Attchd,2005,2,400,Y,0,0,0,0,0,0,164990
10200,Inside,1Fam,1Story,5,8,1940,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,TA,TA,No,672,GasA,Y,672,0,0,0,1,0,2,1,4,0,Detchd,1940,1,240,N,168,0,0,0,0,0,108000
12090,Corner,1Fam,2Story,8,5,1998,Hip,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,1141,GasA,Y,1165,1098,0,0,2,1,4,1,10,1,BuiltIn,1998,2,420,Y,144,123,0,0,0,0,258000
10364,Inside,1Fam,2Story,6,5,1995,Gable,CompShg,MetalSd,MetalSd,PConc,Gd,TA,No,806,GasA,Y,806,766,0,0,2,1,3,1,7,1,BuiltIn,1995,2,373,Y,0,40,0,0,0,0,168000
9991,Corner,1Fam,1Story,4,4,1976,Gable,CompShg,Plywood,Plywood,CBlock,TA,TA,No,1281,GasA,Y,1620,0,1,0,2,0,3,1,8,1,Attchd,1993,2,490,Y,120,78,0,0,0,0,150000
10480,Inside,1Fam,1.5Fin,6,5,1936,Gable,CompShg,MetalSd,MetalSd,BrkTil,TA,TA,No,1064,GasA,Y,1166,0,0,0,1,0,3,1,6,0,Detchd,1936,1,240,Y,0,0,0,0,0,0,115000
15576,Inside,1Fam,2Story,6,7,1915,Gable,CompShg,Wd Sdng,Plywood,BrkTil,Gd,TA,No,840,GasA,Y,840,840,0,0,2,0,4,1,8,0,Attchd,1960,1,308,Y,0,0,160,0,0,0,177000
14154,Corner,1Fam,2Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,PConc,Ex,Gd,No,1063,GasA,Y,1071,1101,0,0,2,1,3,1,9,1,Attchd,2006,3,947,Y,192,62,0,0,0,0,280000
10800,Inside,1Fam,2Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,PConc,Ex,TA,No,1034,GasA,Y,1050,1028,1,0,2,1,3,1,8,1,Attchd,2008,3,836,Y,0,102,0,0,0,0,339750
9571,Inside,1Fam,1Story,5,3,1958,Gable,CompShg,BrkComm,Brk Cmn,CBlock,TA,Fa,No,1276,GasA,Y,1276,0,0,0,1,0,3,1,5,0,Attchd,1958,1,350,Y,0,0,0,0,0,0,60000
34650,Inside,2fmCon,1Story,5,5,1955,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,TA,TA,Mn,1056,GasA,N,1056,0,1,0,1,0,3,1,5,0,Attchd,1955,2,572,Y,264,0,0,0,0,0,145000
4403,Inside,1Fam,1Story,7,5,2009,Gable,CompShg,MetalSd,MetalSd,PConc,Ex,TA,Av,1470,GasA,Y,1478,0,1,0,2,1,2,1,7,1,Attchd,2009,2,484,Y,0,144,0,0,0,0,222000
8960,Inside,1Fam,1Story,5,6,1927,Gable,CompShg,WdShing,Wd Shng,CBlock,TA,TA,No,1008,GasA,Y,1028,0,0,0,1,0,2,1,5,1,Detchd,1927,2,360,Y,0,0,130,0,0,0,115000
11228,CulDSac,1Fam,2Story,7,5,1993,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,1080,GasA,Y,1080,1017,0,1,2,1,3,1,9,1,Attchd,1993,3,678,Y,196,187,0,0,0,0,228000
8899,Inside,1Fam,1Story,7,5,2007,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Av,1340,GasA,Y,1340,0,0,0,2,0,3,1,6,0,Attchd,2007,2,396,Y,100,30,0,0,0,0,181134
7844,Inside,1Fam,2Story,6,7,1978,Hip,CompShg,HdBoard,HdBoard,CBlock,TA,TA,No,672,GasA,Y,672,728,0,0,1,1,3,1,6,1,Attchd,1978,2,440,Y,0,0,0,0,0,0,149500
22420,Inside,1Fam,2Story,6,6,1918,Hip,CompShg,Wd Sdng,Stucco,BrkTil,Gd,TA,No,1370,GasW,N,1370,1254,1,0,2,1,4,1,10,1,Detchd,1918,3,864,N,0,0,0,0,0,0,239000
8160,Inside,1Fam,1.5Fin,5,6,1940,Gable,CompShg,MetalSd,MetalSd,BrkTil,TA,TA,No,756,GasA,N,756,378,1,0,1,1,3,1,7,0,Detchd,1940,1,240,P,0,0,0,0,0,0,126000
8450,Inside,1Fam,1Story,5,6,1968,Gable,CompShg,VinylSd,VinylSd,CBlock,TA,TA,No,1056,GasA,Y,1056,0,1,0,1,0,3,1,6,1,Attchd,1968,1,304,Y,0,85,184,0,0,0,142000
7060,Inside,Duplex,SFoyer,7,5,1997,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,Gd,Gd,1344,GasA,Y,1344,0,2,0,2,0,2,2,8,0,Attchd,1997,4,784,Y,0,0,0,0,0,0,206300
16635,FR2,1Fam,1Story,6,7,1977,Gable,CompShg,CemntBd,CmentBd,CBlock,Gd,TA,No,1602,GasA,Y,1602,0,0,1,2,0,3,1,8,1,Attchd,1977,2,529,Y,240,0,0,0,0,0,215000
21750,Inside,1Fam,1Story,5,5,1954,Hip,CompShg,HdBoard,HdBoard,CBlock,TA,TA,No,988,GasA,Y,988,0,0,0,1,0,2,1,4,0,Attchd,1954,2,520,N,0,0,0,0,0,0,113000
9200,Inside,1Fam,2Story,8,5,1998,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,1470,GasA,Y,1470,1160,1,0,2,1,4,1,8,1,Attchd,1998,3,696,Y,0,66,0,0,0,0,315000
9000,Inside,1Fam,1Story,6,5,1956,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,Gd,TA,No,1196,GasA,Y,1196,0,1,0,1,0,2,1,6,1,Attchd,1956,1,297,Y,0,44,0,0,0,0,139000
3378,Inside,1Fam,2Story,7,8,1946,Gable,CompShg,HdBoard,HdBoard,CBlock,TA,TA,No,651,GasA,Y,707,682,0,0,1,1,3,1,6,2,Detchd,1947,1,240,P,0,0,126,0,0,0,135000
12800,Inside,1Fam,SLvl,7,5,1989,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,Gd,TA,Gd,1518,GasA,Y,1644,0,1,1,2,0,2,1,5,1,Attchd,1989,2,569,Y,80,0,0,0,396,0,275000
8593,Inside,1Fam,1Story,4,6,1957,Hip,CompShg,MetalSd,MetalSd,CBlock,TA,TA,No,907,GasA,Y,907,0,0,0,1,0,3,1,5,0,Detchd,1964,1,352,Y,0,0,0,0,0,0,109008
6762,Inside,1Fam,1Story,7,5,2007,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,1208,GasA,Y,1208,0,1,0,2,0,2,1,6,0,Attchd,2007,2,628,Y,105,54,0,0,0,0,195400
11457,Corner,1Fam,1Story,6,5,1988,Gable,CompShg,HdBoard,HdBoard,CBlock,Gd,TA,Mn,1392,GasA,Y,1412,0,1,0,2,0,3,1,6,1,Attchd,1988,2,576,Y,0,0,169,0,0,0,175000
1680,Inside,Twnhs,2Story,6,5,1971,Gable,CompShg,HdBoard,HdBoard,CBlock,TA,TA,No,483,GasA,Y,483,504,0,0,1,1,2,1,4,0,Detchd,1971,1,264,Y,0,0,0,0,0,0,85400
5586,Inside,1Fam,1.5Fin,6,7,1920,Gable,CompShg,MetalSd,MetalSd,BrkTil,TA,TA,No,901,GasA,Y,1088,110,0,0,1,0,4,1,7,0,NA,NA,0,0,N,0,98,0,0,0,0,79900
1920,Inside,TwnhsE,2Story,5,5,1971,Gable,CompShg,HdBoard,HdBoard,CBlock,TA,TA,No,765,GasA,Y,765,600,1,0,1,1,2,1,6,0,Detchd,1971,2,440,Y,240,36,0,0,0,0,122500
10839,Corner,1Fam,2Story,6,5,1997,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,926,GasA,Y,926,678,0,0,2,1,3,1,7,1,Attchd,1997,2,470,Y,0,36,0,0,0,0,181000
1890,Inside,Twnhs,SFoyer,4,7,1972,Gable,CompShg,CemntBd,CmentBd,CBlock,Gd,TA,Av,630,GasA,Y,630,0,1,0,1,0,1,1,3,0,NA,NA,0,0,Y,88,0,0,0,0,0,81000
10667,CulDSac,1Fam,2Story,7,6,1996,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Av,799,GasA,Y,827,834,1,0,2,1,3,1,6,1,Attchd,1996,2,550,Y,158,61,0,0,0,0,212000
4400,Inside,1Fam,1.5Fin,6,8,1920,Gable,CompShg,Stucco,Stucco,BrkTil,Fa,TA,No,648,GasA,Y,734,384,0,0,1,0,2,1,6,0,Detchd,1990,2,440,Y,0,0,0,0,0,0,116000
6000,Inside,1Fam,1.5Unf,6,7,1926,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,TA,TA,No,884,GasA,Y,904,0,0,0,1,0,2,1,4,0,Detchd,1926,1,180,Y,0,0,105,0,0,0,119000
4280,Inside,1Fam,1Story,5,6,1913,Gable,CompShg,WdShing,Stucco,PConc,TA,TA,No,440,GasA,N,694,0,0,0,1,0,2,1,4,1,Detchd,1990,1,352,P,0,0,34,0,0,0,90350
12354,Corner,1Fam,1.5Fin,6,8,1920,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,TA,Fa,Mn,684,GasA,Y,684,512,0,0,1,0,3,1,7,0,Detchd,2005,2,528,Y,0,46,0,0,0,0,110000
15431,Inside,1Fam,1Story,10,5,2008,Hip,CompShg,VinylSd,VinylSd,PConc,Ex,TA,Gd,3094,GasA,Y,2402,0,1,0,2,0,2,1,10,2,Attchd,2008,3,672,Y,0,72,0,0,170,0,555000
12108,Inside,Duplex,1Story,4,4,1955,Gable,CompShg,VinylSd,VinylSd,CBlock,TA,TA,No,1440,GasA,N,1440,0,0,0,2,0,4,2,8,0,NA,NA,0,0,Y,0,0,0,0,0,0,118000
6240,Inside,1Fam,1.5Fin,5,7,1930,Gable,CompShg,MetalSd,MetalSd,PConc,TA,TA,No,1078,GasA,Y,1128,445,0,0,2,0,3,1,8,1,Detchd,1930,2,360,P,0,0,0,0,0,0,162900
3922,Inside,TwnhsE,1Story,7,5,2006,Gable,CompShg,WdShing,Wd Shng,PConc,Ex,TA,Av,1258,GasA,Y,1258,0,0,0,2,0,2,1,6,1,Attchd,2007,3,648,Y,144,16,0,0,0,0,172500
8750,Inside,1Fam,2Story,7,5,1994,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,915,GasA,Y,933,975,1,0,2,1,4,1,8,1,Attchd,1994,2,493,Y,144,133,0,0,0,0,210000
9855,Corner,1Fam,1Story,6,5,1956,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,TA,TA,No,1436,GasA,Y,1689,0,0,0,1,0,3,1,7,1,Attchd,1956,2,480,Y,0,0,0,0,0,0,127500
16492,Corner,1Fam,1Story,6,6,1966,Gable,CompShg,BrkFace,Plywood,CBlock,TA,TA,No,1517,GasA,Y,1888,0,0,0,2,1,2,1,6,1,Attchd,1966,2,578,Y,0,0,0,0,0,0,190000
11214,Corner,1Fam,2Story,7,5,1998,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,930,GasA,Y,956,930,0,0,2,1,4,1,10,1,Attchd,1998,2,431,Y,89,0,0,0,0,0,199900
8600,Inside,1Fam,1.5Fin,6,6,1937,Gable,CompShg,MetalSd,MetalSd,BrkTil,TA,TA,No,780,GasA,Y,780,596,0,0,2,0,3,1,7,1,Detchd,1937,1,198,N,0,0,0,0,0,0,119500
6000,Inside,1Fam,1.5Fin,3,7,1948,Gable,CompShg,MetalSd,MetalSd,CBlock,TA,TA,No,649,GasA,Y,679,504,0,0,1,1,2,1,6,0,Detchd,1981,1,308,Y,0,176,0,0,0,0,120000
5684,Inside,1Fam,1Story,6,8,1930,Hip,CompShg,Wd Sdng,Wd Sdng,BrkTil,TA,TA,No,813,GasA,Y,813,0,0,0,1,0,2,1,5,0,Detchd,1932,1,270,N,0,113,0,0,0,0,110000
70761,Inside,1Fam,1Story,7,5,1975,Gable,WdShngl,Plywood,Plywood,CBlock,Gd,TA,Gd,1533,GasA,Y,1533,0,1,0,2,0,2,1,5,2,Attchd,1975,2,576,Y,200,54,0,0,0,0,280000
9303,Corner,1Fam,2Story,6,5,1996,Hip,CompShg,VinylSd,VinylSd,PConc,Ex,TA,No,872,GasA,Y,888,868,1,0,2,1,3,1,7,0,Attchd,1996,2,422,Y,144,122,0,0,0,0,204000
9000,Inside,1Fam,2Story,8,5,2008,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,768,GasA,Y,786,804,0,0,2,1,3,1,6,0,Attchd,2008,2,676,Y,0,30,0,0,0,0,210000
9297,Inside,Duplex,1Story,5,5,1976,Gable,CompShg,Plywood,Plywood,CBlock,TA,TA,No,1728,GasA,Y,1728,0,2,0,2,0,4,2,8,0,Detchd,1976,2,560,Y,0,0,0,0,0,0,188000
9600,Inside,1Fam,1Story,7,6,1973,Hip,CompShg,HdBoard,HdBoard,CBlock,TA,TA,No,1242,GasA,Y,1242,0,0,0,1,1,3,1,6,1,Attchd,1973,2,528,Y,0,0,0,0,0,0,175500
4571,Inside,1Fam,2Story,5,5,1916,Gable,CompShg,AsbShng,AsbShng,BrkTil,TA,TA,No,624,GasA,N,624,720,0,0,1,0,4,1,7,0,Detchd,1916,3,513,Y,0,0,96,0,0,0,98000
53227,CulDSac,1Fam,1Story,4,6,1954,Flat,Tar&Grv,Plywood,Plywood,CBlock,Gd,TA,Gd,1364,GasA,Y,1663,0,1,0,1,0,2,1,6,2,Attchd,1954,2,529,Y,224,137,0,0,0,0,256000
5100,Inside,1Fam,2Story,8,7,1925,Hip,CompShg,Stucco,Wd Shng,PConc,TA,TA,No,588,GasA,Y,833,833,0,0,1,0,3,1,7,1,Detchd,1925,1,228,Y,192,63,0,0,0,0,161000
7015,Corner,1Fam,1.5Fin,5,4,1950,Gable,CompShg,MetalSd,MetalSd,CBlock,TA,TA,No,709,GasA,Y,979,224,1,0,1,0,3,1,5,1,Detchd,1950,1,352,Y,0,0,248,0,0,0,110000
8004,Inside,1Fam,2Story,8,5,2009,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,832,GasA,Y,832,1103,1,0,2,1,3,1,8,0,BuiltIn,2009,2,552,Y,0,150,0,0,0,0,263435
7200,Inside,1Fam,2Story,7,9,1936,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,Gd,Gd,No,560,GasA,Y,575,560,1,0,1,0,3,1,6,0,Detchd,1971,2,576,Y,256,0,0,0,0,0,155000
8281,Inside,1Fam,1Story,5,5,1965,Gable,CompShg,MetalSd,MetalSd,CBlock,TA,TA,No,864,GasA,Y,864,0,0,0,1,0,3,1,5,1,Detchd,1965,1,360,Y,0,0,236,0,0,0,62383
11988,Inside,1Fam,2Story,6,7,1934,Hip,CompShg,Stucco,Stucco,CBlock,TA,TA,No,715,GasA,Y,849,811,0,0,1,1,3,1,6,1,Detchd,1939,1,240,Y,0,0,0,0,0,0,188700
8430,Inside,1Fam,1Story,5,5,1978,Gable,CompShg,HdBoard,HdBoard,CBlock,Gd,TA,No,1040,GasA,Y,1040,0,0,0,2,0,3,1,5,0,NA,NA,0,0,Y,0,0,0,0,0,0,124000
3072,Inside,TwnhsE,1Story,7,5,2004,Hip,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,1375,GasA,Y,1414,0,0,0,2,0,2,1,6,1,Attchd,2004,2,398,Y,144,20,0,0,0,0,178740
10628,Inside,1Fam,1Story,7,5,1970,Flat,Tar&Grv,Plywood,Plywood,CBlock,TA,Gd,Gd,1277,GasA,Y,1277,0,1,0,1,0,2,1,5,1,Attchd,1970,2,526,Y,0,0,0,0,176,0,167000
9480,Inside,1Fam,2Story,5,7,1942,Gable,CompShg,MetalSd,MetalSd,CBlock,TA,TA,No,728,GasA,Y,888,756,0,0,1,1,3,1,7,2,Attchd,1942,1,312,Y,168,0,0,0,0,0,146500
11428,Inside,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,1626,GasA,Y,1634,0,0,0,2,0,3,1,7,1,Attchd,2006,3,866,Y,0,44,0,0,0,0,250000
9291,Corner,1Fam,2Story,6,5,1993,Gable,CompShg,HdBoard,HdBoard,PConc,Gd,TA,No,832,GasA,Y,832,878,0,0,2,1,3,1,7,0,Attchd,1993,2,506,Y,144,70,0,0,0,0,187000
6820,Corner,TwnhsE,1Story,8,5,1985,Gable,CompShg,HdBoard,HdBoard,PConc,Gd,TA,Av,1488,GasA,Y,1502,0,1,0,1,1,1,1,4,0,Attchd,1985,2,528,Y,0,54,0,0,140,0,212000
11952,Inside,1Fam,2Story,7,6,1977,Mansard,WdShake,WdShing,Plywood,CBlock,Gd,TA,No,808,GasA,Y,1161,808,0,0,2,1,3,1,8,1,Attchd,1977,2,534,Y,0,0,0,0,276,0,190000
3675,Inside,TwnhsE,SLvl,6,5,2005,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Gd,547,GasA,Y,1072,0,1,0,1,0,2,1,5,0,Basment,2005,2,525,Y,0,28,0,0,0,0,148000
14977,Inside,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,PConc,Ex,TA,Gd,1976,GasA,Y,1976,0,1,0,2,0,2,1,7,1,Attchd,2006,3,908,Y,250,63,0,0,0,0,440000
5330,Inside,TwnhsE,1Story,8,5,2000,Gable,CompShg,CemntBd,CmentBd,PConc,Gd,TA,Av,1494,GasA,Y,1652,0,1,0,2,0,2,1,6,0,Attchd,2000,2,499,Y,96,48,0,0,0,0,251000
8480,Corner,1Fam,1Story,5,6,1963,Hip,CompShg,HdBoard,HdBoard,CBlock,TA,TA,No,970,GasA,Y,970,0,1,0,1,0,2,1,5,0,Detchd,1996,2,624,Y,0,24,0,0,192,0,132500
13125,Inside,1Fam,1Story,6,5,1997,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Gd,1478,GasA,Y,1493,0,1,0,2,0,3,1,7,1,Attchd,1997,2,508,Y,140,39,0,0,0,0,208900
13693,Inside,1Fam,2Story,9,5,2006,Hip,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Av,2153,GasA,Y,2069,574,0,0,2,1,3,1,9,1,BuiltIn,2006,3,694,Y,414,84,0,0,0,0,380000
10637,Inside,1Fam,1Story,8,5,2007,Hip,CompShg,VinylSd,VinylSd,PConc,Ex,TA,Gd,1705,GasA,Y,1718,0,1,0,2,0,3,1,7,1,Attchd,2007,3,826,Y,208,44,0,0,0,0,297000
5925,Inside,1Fam,1Story,4,7,1937,Hip,CompShg,Stucco,Stucco,BrkTil,Fa,TA,No,907,GasA,Y,1131,0,0,0,1,0,2,1,7,0,Detchd,1995,2,672,Y,0,72,0,0,0,0,89471
16033,FR2,1Fam,1Story,9,5,2004,Hip,CompShg,VinylSd,VinylSd,PConc,Ex,TA,Gd,1833,GasA,Y,1850,0,1,0,2,0,3,1,8,1,Attchd,2004,3,772,Y,519,112,0,0,0,0,326000
11846,Inside,1Fam,1Story,9,5,2003,Hip,CompShg,VinylSd,VinylSd,PConc,Ex,TA,Gd,1792,GasA,Y,1792,0,1,0,2,0,2,1,6,1,Attchd,2003,3,874,Y,206,49,0,0,0,0,374000
2500,Corner,1Fam,2Story,7,8,1915,Gable,CompShg,Stucco,Stucco,PConc,TA,TA,No,910,GasA,Y,916,910,1,0,1,1,4,1,7,1,Attchd,1915,1,164,Y,0,0,0,0,0,0,155000
4500,FR2,Twnhs,1Story,6,5,1998,Hip,CompShg,VinylSd,VinylSd,PConc,Ex,TA,No,1216,GasA,Y,1216,0,1,0,2,0,2,1,5,0,Attchd,1998,2,402,Y,0,125,0,0,0,0,164000
7758,Corner,1Fam,1Story,5,7,1962,Gable,CompShg,HdBoard,Plywood,CBlock,TA,TA,No,999,GasA,Y,999,0,1,0,1,0,3,1,6,0,Detchd,1963,1,264,Y,0,132,0,0,0,0,132500
9600,Inside,1Fam,1Story,5,7,1950,Gable,CompShg,MetalSd,MetalSd,CBlock,TA,TA,No,1113,GasA,Y,1113,0,0,0,1,0,3,1,5,1,Attchd,1950,1,264,Y,0,80,120,0,0,0,147000
10289,Inside,1Fam,1Story,5,7,1965,Hip,CompShg,MetalSd,MetalSd,CBlock,TA,TA,No,1073,GasA,Y,1073,0,1,0,1,1,3,1,6,0,Attchd,1965,2,515,Y,0,0,0,0,0,0,156000
12243,Inside,1Fam,1Story,5,6,1971,Gable,CompShg,Plywood,Plywood,CBlock,Gd,TA,Av,1484,GasA,Y,1484,0,0,0,2,0,3,1,7,1,Attchd,1971,2,487,Y,224,0,0,0,180,0,175000
10800,Corner,2fmCon,1.5Fin,5,4,1900,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,TA,Fa,No,954,GasA,N,1766,648,0,0,2,0,3,2,10,1,Attchd,1970,2,520,N,142,0,0,0,0,0,160000
1526,Inside,Twnhs,SFoyer,4,8,1970,Gable,CompShg,CemntBd,CmentBd,CBlock,Gd,TA,Av,630,GasA,Y,630,0,1,0,1,0,1,1,3,0,Attchd,1970,1,286,Y,0,0,0,0,0,0,86000
2665,Inside,TwnhsE,2Story,5,6,1976,Gable,CompShg,CemntBd,CmentBd,PConc,Gd,TA,Mn,264,GasA,Y,616,688,0,0,1,1,3,1,4,1,BuiltIn,1976,1,336,Y,141,24,0,0,0,0,115000
9490,Inside,1Fam,1.5Fin,6,7,1941,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,TA,TA,No,806,GasA,Y,958,620,1,0,1,0,3,1,5,2,Attchd,1941,1,240,Y,0,0,32,0,0,0,133000
15578,Corner,1Fam,2Story,6,5,2006,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,728,GasA,Y,728,728,0,0,2,1,3,1,8,0,Attchd,2006,2,429,Y,0,0,0,0,0,0,172785
7931,Inside,1Fam,1Story,5,6,1960,Gable,CompShg,BrkFace,Wd Sdng,CBlock,TA,TA,No,1269,GasA,Y,1269,0,0,0,1,1,3,1,6,1,Detchd,1964,1,308,Y,0,0,0,0,0,0,155000
5784,Inside,1Fam,1Story,5,8,1938,Gable,CompShg,MetalSd,MetalSd,BrkTil,Fa,TA,No,190,GasA,Y,886,0,0,0,1,0,2,1,4,0,Attchd,1938,1,273,Y,144,20,80,0,0,0,91300
7879,Inside,1Fam,1Story,4,5,1920,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,TA,TA,No,720,GasA,N,720,0,0,0,1,0,2,1,4,0,NA,NA,0,0,N,0,523,115,0,0,0,34900
12692,Inside,1Fam,1Story,8,5,1992,Hip,CompShg,BrkFace,BrkFace,PConc,Gd,TA,No,3200,GasA,Y,3228,0,1,0,3,0,4,1,10,1,Attchd,1992,2,546,Y,264,75,291,0,0,0,430000
9120,Inside,1Fam,1.5Fin,7,6,1925,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,TA,TA,No,1026,GasA,Y,1133,687,1,0,2,0,4,1,8,0,Detchd,1925,1,240,N,0,100,0,0,0,0,184000
7800,Inside,1Fam,1Story,5,7,1967,Hip,CompShg,HdBoard,HdBoard,PConc,TA,TA,No,864,GasA,Y,899,0,0,0,1,0,3,1,5,0,Attchd,1967,1,288,Y,64,0,0,0,0,0,130000
7535,Inside,1Fam,1Story,5,7,1958,Gable,CompShg,MetalSd,MetalSd,CBlock,TA,TA,No,912,GasA,Y,912,0,0,1,1,0,2,1,5,0,Attchd,1958,1,297,Y,12,285,0,0,0,0,120000
1890,Inside,Twnhs,2Story,6,5,1973,Gable,CompShg,HdBoard,HdBoard,CBlock,TA,TA,No,672,GasA,Y,672,546,0,0,1,1,3,1,7,0,Detchd,1973,1,264,Y,144,28,0,0,0,0,113000
9803,Inside,1Fam,2Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,866,GasA,Y,866,902,0,0,2,1,3,1,7,0,Attchd,2005,2,603,Y,0,108,0,0,0,0,226700
9170,Corner,1Fam,1Story,5,7,1965,Hip,CompShg,MetalSd,MetalSd,CBlock,TA,TA,No,1214,GasA,Y,1214,0,1,0,1,0,2,1,6,0,Detchd,1965,2,461,Y,0,0,184,0,0,0,140000
15602,Inside,1Fam,1Story,7,8,1959,Gable,CompShg,BrkFace,Wd Sdng,CBlock,TA,TA,No,1501,GasA,Y,1801,0,1,0,2,0,1,1,6,2,Attchd,1959,2,484,Y,0,54,0,0,161,0,289000
